Movie ID,Title,Genre,Language,Production House,Release Date,Country,Budget (M USD),Duration (mins),Opening Day Collection (M USD),Weekend Collection (M USD),Lifetime Gross (M USD),Number of Screens,IMAX/3D Available,IMDb Rating,Rotten Tomatoes Score,Audience Reviews,Domestic Collection (M USD),International Collection (M USD),Distribution Company,Marketing Budget (M USD)
MOV9439,Movie 535,Sci-Fi,Chinese,Sony Pictures,20:58.5,UK,235.06,144,17.52,43.98,415.73,4835,No,9.9,43,481752,212.31,203.42,Amazon Prime,98.51
MOV9327,Movie 536,Animation,Hindi,Netflix Originals,20:58.5,Japan,161.59,106,38.22,91.37,504.82,1188,No,7.2,74,269359,263.05,241.77,Paramount,24.92
MOV6302,Movie 537,Thriller,Hindi,Warner Bros,20:58.5,Japan,211.69,108,22.47,65.53,641.41,3335,Yes,6.2,44,492417,342.15,299.26,Sony Pictures,24.25
MOV4783,Movie 538,Drama,German,Disney,20:58.5,France,126.34,109,16.72,37.01,258.12,1487,No,9.3,76,232775,153.85,104.27,Fox Studios,25.32
MOV3164,Movie 539,Thriller,Japanese,Netflix Originals,20:58.5,Germany,103.14,97,31.17,58.64,507.73,2248,No,5.1,95,379129,325.92,181.81,Fox Studios,15.74
MOV1616,Movie 540,Comedy,Telugu,Universal,20:58.5,France,227.56,114,32.88,72.09,153.59,1247,Yes,8.2,56,435744,81.3,72.29,Netflix,40.02
MOV1823,Movie 541,Thriller,Hindi,Paramount,20:58.5,China,240.25,124,2.43,6.17,51.89,1842,Yes,5.2,49,162699,34.36,17.53,Amazon Prime,113.96
MOV8142,Movie 542,Comedy,Spanish,Disney,20:58.5,UK,192.74,94,30.61,70.08,592.71,3268,No,7.8,78,87663,472.06,120.65,Warner Bros,84.82
MOV9013,Movie 543,Thriller,Tamil,Sony Pictures,20:58.5,Germany,221.57,85,13.72,31.88,198.09,2637,No,6.7,93,228721,143.6,54.49,Amazon Prime,37.24
MOV2637,Movie 544,Action,Korean,Sony Pictures,20:58.5,Germany,114.62,109,10.58,20.54,110.43,3142,No,4.5,54,134227,57.1,53.33,Netflix,50.11
MOV1510,Movie 545,Thriller,German,Universal,20:58.5,France,113.85,162,48.74,106.35,514.05,3832,No,6,20,149252,396.55,117.5,Paramount,30.98
MOV6445,Movie 546,Action,Spanish,Universal,20:58.5,France,265.35,101,32.44,90.44,604.63,4683,No,9.2,75,67094,451.66,152.97,Fox Studios,60.2
MOV5153,Movie 547,Romance,Chinese,Universal,20:58.5,Germany,185.6,103,28.72,64.18,639.06,3663,Yes,5.5,90,217676,504.74,134.32,Amazon Prime,57.39
MOV5927,Movie 548,Drama,Korean,Paramount,20:58.5,UK,54.81,139,23.52,67.77,674.31,1580,No,9.7,82,470435,420.38,253.93,Netflix,7.81
MOV6942,Movie 549,Adventure,Korean,Warner Bros,20:58.5,UK,192.04,156,28.49,68.38,658.31,3885,No,4,56,163548,432.23,226.08,Amazon Prime,73.08
MOV4410,Movie 550,Animation,Telugu,Sony Pictures,20:58.5,China,290.26,107,39.21,64.18,277.16,4188,No,7.9,79,343541,195.31,81.85,Amazon Prime,54.74
MOV8529,Movie 551,Horror,Hindi,Universal,20:58.5,UK,12.37,89,47.83,83.33,743.13,1053,No,7.2,30,433727,457.85,285.28,Paramount,2.79
MOV6712,Movie 552,Romance,Tamil,Paramount,20:58.5,India,178.73,96,13.87,31.03,138.29,1369,No,6.8,35,475958,85.4,52.89,Netflix,80.95
MOV7661,Movie 553,Romance,Korean,Sony Pictures,20:58.5,China,289.17,141,13.03,26.54,123.54,731,Yes,8.5,95,292223,74.31,49.23,Sony Pictures,50.67
MOV8344,Movie 554,Action,Chinese,Warner Bros,20:58.5,Germany,90.44,151,45.73,116.14,374.16,4007,No,9.9,52,165970,293.04,81.12,Warner Bros,10.01
MOV8766,Movie 555,Romance,Korean,Netflix Originals,20:58.5,Germany,214.01,99,5.67,10.24,49.53,2684,No,6.1,79,434779,32.99,16.54,Sony Pictures,67.38
MOV4200,Movie 556,Adventure,English,Netflix Originals,20:58.5,USA,152.82,164,35.26,93.41,767.19,3805,No,5,21,294156,402.96,364.23,Sony Pictures,33.13
MOV5843,Movie 557,Horror,Japanese,Warner Bros,20:58.5,India,30.67,175,6.67,11.33,88.23,1754,Yes,8.8,67,370767,46.07,42.16,Paramount,15.12
MOV8984,Movie 558,Adventure,Chinese,Paramount,20:58.5,UK,261.7,166,42.65,73.64,621.31,3370,Yes,7.8,66,208742,437.93,183.38,Warner Bros,98.02
MOV3924,Movie 559,Romance,French,Paramount,20:58.5,Japan,53.19,166,12.11,22.59,109.84,2860,Yes,5.4,76,400247,58.23,51.61,Fox Studios,19.87
MOV7957,Movie 560,Adventure,French,Universal,20:58.5,Germany,108.86,104,4.14,9.67,48.41,2455,Yes,8.9,33,394860,27.66,20.75,Sony Pictures,51.75
MOV7044,Movie 561,Sci-Fi,Tamil,Universal,20:58.5,India,108.39,105,11.25,22.21,77.45,4796,No,7.1,56,46065,51.77,25.68,Fox Studios,15.58
MOV9132,Movie 562,Thriller,Hindi,Netflix Originals,20:58.5,South Korea,34.31,170,8.55,18.41,69.22,3301,Yes,7.5,52,42412,46.99,22.23,Warner Bros,8.32
MOV1490,Movie 563,Comedy,French,Sony Pictures,20:58.5,Japan,95.61,108,49.63,126,402.97,2283,Yes,7.9,84,417245,205.84,197.13,Amazon Prime,47.05
MOV6339,Movie 564,Adventure,Tamil,Fox Studios,20:58.5,Germany,98.38,171,45.05,108.63,1043.17,4934,Yes,7.6,89,190893,627.74,415.43,Paramount,22.42
MOV4556,Movie 565,Romance,German,Paramount,20:58.5,Germany,259.54,110,18.28,31.47,271.31,1232,No,8.9,99,248552,189.07,82.24,Sony Pictures,93.36
MOV7192,Movie 566,Thriller,Hindi,Netflix Originals,20:58.5,USA,30.03,85,35.71,73.46,405.74,3383,No,9.7,61,270049,239.25,166.49,Amazon Prime,3.45
MOV5631,Movie 567,Drama,English,Fox Studios,20:58.5,France,67.62,110,3.54,10.43,75.31,2829,No,5,99,25767,41.03,34.28,Paramount,9.91
MOV1866,Movie 568,Horror,Telugu,Warner Bros,20:58.5,Japan,116.84,94,40.21,65.74,479.1,4092,Yes,6.4,30,88549,343.14,135.96,Fox Studios,52.33
MOV6870,Movie 569,Action,Hindi,Paramount,20:58.5,France,66.5,137,18.85,40.05,232.51,3755,No,6,96,281126,163.74,68.77,Sony Pictures,30.24
MOV4093,Movie 570,Comedy,Japanese,Disney,20:58.5,France,24.22,107,25.47,71.83,424.12,835,Yes,7.2,52,285402,302.21,121.91,Sony Pictures,6.88
MOV6781,Movie 571,Comedy,Telugu,Warner Bros,20:58.5,France,76.04,164,34.12,97.82,493.08,4121,No,9.5,52,163461,333.43,159.65,Warner Bros,32.86
MOV2685,Movie 572,Sci-Fi,Japanese,Disney,20:58.5,UK,98.58,158,6.02,17.43,53.39,1451,Yes,5.9,65,149280,35.22,18.17,Amazon Prime,47.86
MOV2049,Movie 573,Drama,French,Netflix Originals,20:58.5,Germany,18.4,158,7.88,19.39,88.89,3992,No,9.1,22,260639,69.23,19.66,Sony Pictures,3.06
MOV4108,Movie 574,Adventure,German,Sony Pictures,20:58.5,UK,188.23,97,4.02,8.58,58.45,1459,Yes,9.7,93,1609,46.17,12.28,Netflix,75.95
MOV8475,Movie 575,Drama,German,Sony Pictures,20:58.5,USA,161.32,119,3.27,8.83,37.18,4053,No,8.5,42,320417,23.27,13.91,Sony Pictures,43.94
MOV5005,Movie 576,Sci-Fi,Spanish,Fox Studios,20:58.5,Japan,11.87,132,6.92,19.89,73.63,4160,Yes,6.7,50,328958,44.49,29.14,Paramount,5.5
MOV3320,Movie 577,Horror,Chinese,Disney,20:58.5,Japan,68.91,136,23.29,51.52,190.56,1269,Yes,4.4,57,272694,108.72,81.84,Sony Pictures,18.92
MOV6683,Movie 578,Drama,English,Disney,20:58.5,India,130.44,81,26.53,72.16,687.82,3500,Yes,8,94,220277,495.66,192.16,Netflix,40.73
MOV2496,Movie 579,Animation,English,Fox Studios,20:58.5,France,188.86,179,29.26,87.09,605.6,4000,No,5.1,58,476483,446.06,159.54,Sony Pictures,38.11
MOV7445,Movie 580,Comedy,Chinese,Universal,20:58.5,Germany,188.24,141,27.05,57.77,350.59,906,No,6.2,27,327571,224.53,126.06,Amazon Prime,60.03
MOV6281,Movie 581,Animation,French,Disney,20:58.5,USA,187.07,81,6.38,16.03,84.15,907,No,7.5,24,235329,49.4,34.75,Paramount,78.11
MOV4720,Movie 582,Adventure,French,Netflix Originals,20:58.5,USA,62.89,85,40.82,95.87,597.17,2437,No,5.9,46,486465,345.67,251.5,Amazon Prime,17.87
MOV4027,Movie 583,Sci-Fi,German,Paramount,20:58.5,France,29.49,139,15.74,27.88,116.06,3135,Yes,7.5,34,485446,62.11,53.95,Netflix,13.62
MOV8190,Movie 584,Thriller,Tamil,Paramount,20:58.5,India,299.55,179,20.96,52.4,477.07,711,Yes,6.1,84,338259,350.2,126.87,Warner Bros,117.18
MOV1426,Movie 585,Animation,English,Netflix Originals,20:58.5,South Korea,160.51,107,13.43,28.11,165.64,3170,Yes,9.9,71,118997,115.8,49.84,Paramount,42.61
MOV9791,Movie 586,Comedy,Hindi,Warner Bros,20:58.5,India,169.73,150,49.15,119.28,1134.57,2998,Yes,8.7,93,239877,788.61,345.96,Fox Studios,21.53
MOV9648,Movie 587,Romance,Hindi,Paramount,20:58.5,India,38.96,132,46.57,133.58,930.11,2076,Yes,7.9,89,431687,470.1,460.01,Amazon Prime,15.52
MOV1936,Movie 588,Adventure,Chinese,Paramount,20:58.5,South Korea,105.87,139,5.26,13.72,56.61,1991,Yes,5.3,95,90289,35.25,21.36,Sony Pictures,42.01
MOV3995,Movie 589,Romance,Hindi,Disney,20:58.5,South Korea,8.49,156,42.14,126.11,456.07,3242,Yes,6.6,23,103908,254.25,201.82,Fox Studios,1
MOV7835,Movie 590,Animation,Japanese,Netflix Originals,20:58.5,UK,116.95,113,20.17,45,378.43,2009,No,5.8,29,24848,278.49,99.94,Sony Pictures,21.16
MOV6155,Movie 591,Thriller,Korean,Disney,20:58.5,South Korea,258.77,167,7.15,18.7,103.89,716,No,7.1,26,162664,77.68,26.21,Warner Bros,82.25
MOV4983,Movie 592,Comedy,Korean,Fox Studios,20:58.5,France,5.53,126,29.41,57.88,525.7,2406,No,8.4,63,48913,272.62,253.08,Warner Bros,1.46
MOV7781,Movie 593,Thriller,Japanese,Universal,20:58.5,India,43.94,80,7.44,20.5,89.98,4926,No,8.1,35,436853,49.98,40,Warner Bros,19.79
MOV5687,Movie 594,Thriller,Tamil,Fox Studios,20:58.5,India,245.73,87,20.91,62.42,223.15,1943,Yes,7.5,26,351959,118.96,104.19,Fox Studios,86.12
MOV8245,Movie 595,Sci-Fi,Hindi,Disney,20:58.5,India,41.28,110,40.83,61.63,221.54,2906,No,5.5,70,453649,162.29,59.25,Paramount,17.52
MOV7497,Movie 596,Animation,Tamil,Universal,20:58.5,UK,254.02,100,41.35,101.27,956.14,3808,Yes,7.2,60,20118,504.03,452.11,Amazon Prime,79.08
MOV1576,Movie 597,Comedy,German,Sony Pictures,20:58.5,India,78.93,109,48.57,77.71,340.47,4592,No,6.6,21,392488,213.2,127.27,Fox Studios,21.86
MOV2095,Movie 598,Adventure,Tamil,Sony Pictures,20:58.5,Japan,130.03,160,32.24,83.63,273.11,3949,No,8.4,46,261482,168.63,104.48,Paramount,31.54
MOV5901,Movie 599,Comedy,Tamil,Fox Studios,20:58.5,Germany,68.22,151,5.41,8.48,18.38,3275,No,6.2,64,57962,10.08,8.3,Paramount,29.41
MOV4151,Movie 600,Action,Korean,Paramount,20:58.5,India,268.65,167,14.25,36.23,360.02,651,No,8.1,22,368525,181.4,178.62,Fox Studios,57.94
MOV5548,Movie 601,Drama,Hindi,Sony Pictures,20:58.5,USA,237.26,173,28.2,63.97,193.22,1042,Yes,4.5,61,333405,99.01,94.21,Amazon Prime,100.7
MOV6375,Movie 602,Animation,Chinese,Sony Pictures,20:58.5,France,56.33,142,2.53,4.82,32.14,4546,Yes,4.6,70,144858,25.68,6.46,Sony Pictures,12.61
MOV4241,Movie 603,Horror,English,Universal,20:58.5,Germany,182.69,113,47.65,128.65,295.97,958,Yes,5,51,230395,224.77,71.2,Amazon Prime,23.21
MOV6088,Movie 604,Action,Spanish,Sony Pictures,20:58.5,Japan,76.34,166,33.75,73.28,435.46,1894,Yes,7,30,222554,261.16,174.3,Amazon Prime,37.09
MOV4007,Movie 605,Animation,Japanese,Paramount,20:58.5,Germany,104.7,139,31.5,58.76,173.91,4354,Yes,8.7,56,273247,107.6,66.31,Netflix,47.95
MOV2276,Movie 606,Comedy,Hindi,Warner Bros,20:58.5,Japan,218.16,151,24.07,66.33,297.05,3739,No,5.4,29,168618,227.93,69.12,Warner Bros,51.1
MOV8409,Movie 607,Action,Chinese,Fox Studios,20:58.5,China,289.75,161,39.17,92.47,918.77,1796,No,6.1,44,316438,652.99,265.78,Fox Studios,128.5
MOV5217,Movie 608,Romance,Chinese,Paramount,20:58.5,Japan,252.1,152,25.24,72.39,479.96,977,No,9.8,45,10009,356.5,123.46,Sony Pictures,54.67
MOV4861,Movie 609,Comedy,Spanish,Warner Bros,20:58.5,Germany,229.24,116,16.69,47.17,299.3,1043,No,8.4,74,26405,167.52,131.78,Warner Bros,94.82
MOV4177,Movie 610,Action,German,Warner Bros,20:58.5,South Korea,109.28,146,32.54,88.93,341.26,4829,No,5.1,77,362849,204.11,137.15,Netflix,35.57
MOV4142,Movie 611,Comedy,German,Paramount,20:58.5,India,76.79,175,22.47,53.29,116.14,4409,No,8.4,32,294882,84.6,31.54,Sony Pictures,32.58
MOV9390,Movie 612,Thriller,Telugu,Paramount,20:58.5,Germany,215.69,180,5.79,9.87,54.04,3248,No,10,75,392364,37.55,16.49,Warner Bros,72.08
MOV2860,Movie 613,Adventure,English,Netflix Originals,20:58.5,Japan,224.7,129,8.28,14.01,70.51,3681,No,6.6,75,105878,44.12,26.39,Sony Pictures,52.27
MOV8083,Movie 614,Romance,German,Warner Bros,20:58.5,South Korea,64.11,128,36.91,68.5,439.76,2809,Yes,9.1,44,319239,260.49,179.27,Fox Studios,27.04
MOV7643,Movie 615,Comedy,German,Paramount,20:58.5,USA,256.59,159,44.84,81.18,677.06,4363,Yes,6.5,61,289015,423.06,254,Warner Bros,29.97
MOV4781,Movie 616,Horror,Hindi,Fox Studios,20:58.5,France,45.05,88,23.18,63.58,278.8,2530,Yes,7.3,60,400821,141.61,137.19,Fox Studios,17.02
MOV7554,Movie 617,Sci-Fi,Telugu,Universal,20:58.5,UK,93.86,167,18.59,38.43,288.26,4639,Yes,9.5,99,209416,171.87,116.39,Sony Pictures,41.04
MOV8909,Movie 618,Sci-Fi,Telugu,Universal,20:58.5,Germany,210.07,93,27.61,52.76,230.24,1155,Yes,9.8,84,470151,173.52,56.72,Paramount,75.79
MOV7928,Movie 619,Romance,Chinese,Sony Pictures,20:58.5,France,101.86,173,7.7,13.57,126.03,660,No,7.5,41,72532,94.8,31.23,Sony Pictures,35.95
MOV1722,Movie 620,Horror,Telugu,Sony Pictures,20:58.5,France,271.74,170,12.79,22.08,88.98,4898,No,8.1,70,52121,60.41,28.57,Fox Studios,99.96
MOV1002,Movie 621,Action,Hindi,Sony Pictures,20:58.5,India,237.84,88,26.84,71.76,482.32,1741,Yes,6.7,33,204999,277.61,204.71,Paramount,77.88
MOV2178,Movie 622,Comedy,German,Sony Pictures,20:58.5,India,298.54,149,42.17,77.15,649.22,3176,No,4.5,77,426651,337.19,312.03,Warner Bros,120.17
MOV4562,Movie 623,Adventure,Japanese,Netflix Originals,20:58.5,South Korea,142.21,128,47.41,82.93,177.74,634,No,8.5,52,260001,104.85,72.89,Netflix,51.66
MOV8954,Movie 624,Horror,English,Universal,20:58.5,China,185.57,87,1.9,4.68,10.99,3749,Yes,4.5,48,36949,6.8,4.19,Amazon Prime,80.84
MOV9145,Movie 625,Horror,Japanese,Netflix Originals,20:58.5,South Korea,122.19,105,34.9,62.33,430.43,797,No,8.2,68,163614,298.14,132.29,Warner Bros,45.85
MOV3169,Movie 626,Romance,Korean,Universal,20:58.5,France,86.07,156,33.78,69.14,305.93,1028,Yes,4.7,67,355429,174.02,131.91,Amazon Prime,42.57
MOV9191,Movie 627,Animation,Telugu,Netflix Originals,20:58.5,Germany,152.66,96,30.83,67.89,273.67,4679,Yes,7.2,75,58718,175.77,97.9,Sony Pictures,48.01
MOV3644,Movie 628,Comedy,French,Universal,20:58.5,China,194.47,136,4.85,10.87,100.73,4472,No,9.3,36,133447,63.69,37.04,Warner Bros,42.04
MOV7774,Movie 629,Romance,English,Disney,20:58.5,Germany,30.96,169,17.34,46.93,192.98,1822,No,8,55,413722,120.02,72.96,Fox Studios,15.33
MOV4728,Movie 630,Sci-Fi,Tamil,Fox Studios,20:58.5,Germany,40.71,150,37.94,109.94,846.85,2149,Yes,9,88,92612,508.44,338.41,Fox Studios,8.57
MOV9946,Movie 631,Horror,Telugu,Sony Pictures,20:58.5,Japan,21.16,102,27.85,45.15,360.48,4005,No,7.9,27,80389,263.71,96.77,Netflix,7.43
MOV2630,Movie 632,Adventure,Korean,Warner Bros,20:58.5,China,135.16,168,8.99,21.62,129.03,1024,No,4.7,46,17240,72.62,56.41,Fox Studios,60.59
MOV9862,Movie 633,Drama,Japanese,Warner Bros,20:58.5,USA,97.77,112,5.28,13.17,59.52,2290,Yes,5.3,80,460631,34.85,24.67,Netflix,47.3
MOV3003,Movie 634,Animation,German,Universal,20:58.5,Germany,16.95,160,1.2,3.13,13.82,4097,No,4.6,22,59047,10.79,3.03,Paramount,2.93
MOV9000,Movie 635,Horror,Tamil,Netflix Originals,20:58.5,South Korea,200.97,87,8.5,21.87,186.99,3063,Yes,6.8,29,275590,100.92,86.07,Amazon Prime,42.91
MOV1807,Movie 636,Thriller,French,Paramount,20:58.5,Germany,291.21,162,47.91,75.84,479.8,1576,No,6.8,88,459784,360.9,118.9,Sony Pictures,117.68
MOV8945,Movie 637,Drama,Tamil,Paramount,20:58.5,Japan,142.79,95,25.73,39.32,209.69,1165,Yes,10,49,333980,143.17,66.52,Fox Studios,16.34
MOV5709,Movie 638,Comedy,Telugu,Netflix Originals,20:58.5,UK,62.29,127,25.54,50.78,109.04,2528,Yes,9.8,90,182366,68.95,40.09,Amazon Prime,10
MOV7121,Movie 639,Comedy,English,Fox Studios,20:58.5,South Korea,58.24,169,25.8,63.38,448.63,745,No,8.3,74,242673,233.22,215.41,Fox Studios,27.29
MOV4077,Movie 640,Romance,German,Paramount,20:58.5,India,37.56,114,42.16,90.62,491.4,2777,No,4.4,66,281656,377.38,114.02,Netflix,8.84
MOV6061,Movie 641,Thriller,English,Disney,20:58.5,Japan,108.22,139,25.52,42.87,333.57,3476,Yes,8,39,135468,226.27,107.3,Fox Studios,32.57
MOV5928,Movie 642,Action,Chinese,Fox Studios,20:58.5,Japan,154.31,103,23.83,44.08,322.17,4027,Yes,7.4,93,445401,244.01,78.16,Sony Pictures,50.57
MOV7443,Movie 643,Adventure,Hindi,Paramount,20:58.5,USA,242.43,177,44.39,73.19,421.92,4310,Yes,7.8,97,143595,244.32,177.6,Paramount,30.5
MOV4800,Movie 644,Horror,Hindi,Netflix Originals,20:58.5,South Korea,241.83,168,49.85,126.97,557.07,1718,Yes,10,93,382045,305.35,251.72,Netflix,53
MOV4292,Movie 645,Thriller,English,Warner Bros,20:58.5,India,132.16,100,14.18,26.85,153.79,1131,Yes,8.2,63,379676,93.08,60.71,Amazon Prime,22.9
MOV6548,Movie 646,Romance,Spanish,Universal,20:58.5,France,63.95,88,36.38,103.16,810.2,2396,Yes,4.7,99,421548,495.66,314.54,Warner Bros,14.21
MOV4738,Movie 647,Romance,Hindi,Paramount,20:58.5,UK,269.34,111,18.2,38.62,316.17,3522,Yes,6,26,490012,205.69,110.48,Netflix,52.05
MOV3139,Movie 648,Sci-Fi,Chinese,Paramount,20:58.5,USA,79.35,161,31.13,49.02,345.63,1757,No,7.8,83,233116,201.86,143.77,Netflix,30.53
MOV5957,Movie 649,Adventure,Korean,Universal,20:58.5,Japan,217.31,180,40.5,67.92,474.78,3358,No,7,22,48038,326.7,148.08,Amazon Prime,55.41
MOV5403,Movie 650,Romance,Chinese,Universal,20:58.5,India,68.59,171,19.32,52.27,380.66,3228,No,6.6,51,10845,275.21,105.45,Netflix,10.11
MOV1506,Movie 651,Sci-Fi,German,Sony Pictures,20:58.5,USA,55.05,83,12.18,25.53,75.04,4539,No,5.9,28,156952,56.67,18.37,Fox Studios,6.66
MOV5553,Movie 652,Thriller,Japanese,Warner Bros,20:58.5,Germany,252.6,160,32.6,51.82,236.97,1897,Yes,6.2,22,139217,142.58,94.39,Paramount,68.78
MOV2072,Movie 653,Action,Tamil,Fox Studios,20:58.5,Japan,29.21,146,7.82,12.65,26.53,4080,Yes,5.1,55,415679,17.14,9.39,Fox Studios,5.01
MOV7704,Movie 654,Action,German,Paramount,20:58.5,South Korea,297.95,124,2.09,3.76,20.54,3515,Yes,9.2,60,477444,16.35,4.19,Paramount,52.97
MOV8511,Movie 655,Comedy,German,Disney,20:58.5,South Korea,189.02,120,18.65,39.43,256.69,3094,Yes,6.4,57,406277,153.63,103.06,Netflix,92.98
MOV3912,Movie 656,Comedy,English,Sony Pictures,20:58.5,China,28.12,174,28.05,75.28,190.7,3270,Yes,7.3,35,446300,121.11,69.59,Paramount,10.95
MOV4026,Movie 657,Action,Tamil,Fox Studios,20:58.5,South Korea,103.88,90,18.82,48.93,387.26,3814,No,8.6,22,206841,261.63,125.63,Netflix,17.01
MOV8039,Movie 658,Adventure,Spanish,Warner Bros,20:58.5,India,239.36,176,46.25,112.07,686.52,3338,No,9.1,94,85145,343.66,342.86,Netflix,107.67
MOV3900,Movie 659,Drama,Hindi,Netflix Originals,20:58.5,India,124.72,94,2.81,7.24,66.89,3839,Yes,9.8,41,276992,35.96,30.93,Sony Pictures,43.52
MOV3638,Movie 660,Action,Hindi,Paramount,20:58.5,Japan,173.79,85,25.68,39.55,184.09,718,No,4.7,95,298591,110.73,73.36,Fox Studios,71.22
MOV1355,Movie 661,Drama,Telugu,Paramount,20:58.5,Japan,183.66,93,12.23,30.63,286.98,2898,No,6.1,56,385076,166.71,120.27,Amazon Prime,30.2
MOV1078,Movie 662,Horror,Tamil,Disney,20:58.5,India,278.08,178,17.88,27.59,243.87,4201,No,4.9,21,179069,153.69,90.18,Netflix,97.16
MOV1889,Movie 663,Action,Korean,Disney,20:58.5,China,169.83,115,14.25,24.8,126.03,1092,No,6,49,31623,78.33,47.7,Sony Pictures,32.94
MOV9989,Movie 664,Thriller,Tamil,Warner Bros,20:58.5,India,154.07,123,45.57,77.64,277.85,1565,No,7.2,50,393491,179.95,97.9,Netflix,48.21
MOV1724,Movie 665,Romance,Telugu,Netflix Originals,20:58.5,Japan,275.41,119,16.52,35.98,200.77,1098,No,5.9,78,283300,121.48,79.29,Fox Studios,109.52
MOV4556,Movie 666,Thriller,Korean,Fox Studios,20:58.5,India,125.56,122,47.14,139.75,1298.27,1855,Yes,8.2,37,216712,741.38,556.89,Warner Bros,48.53
MOV2613,Movie 667,Animation,Hindi,Fox Studios,20:58.5,USA,125.11,138,41.97,114.05,1082.25,3679,Yes,7.3,100,313442,834.18,248.07,Warner Bros,45.33
MOV8173,Movie 668,Romance,Spanish,Paramount,20:58.5,India,233.41,127,10.28,15.76,50.08,1219,Yes,9.1,98,275449,30.13,19.95,Warner Bros,99.63
MOV4532,Movie 669,Animation,Tamil,Universal,20:58.5,Japan,206.41,92,24.69,68.71,597.45,703,No,9.2,66,273931,352.12,245.33,Amazon Prime,25.69
MOV8409,Movie 670,Romance,Spanish,Disney,20:58.5,South Korea,292.98,97,6.57,13.58,134.89,2650,No,7.9,73,103622,80.17,54.72,Netflix,91.48
MOV4332,Movie 671,Sci-Fi,Telugu,Sony Pictures,20:58.5,UK,274.37,159,44.39,114.34,514.88,3406,Yes,8.8,40,313622,395.17,119.71,Paramount,51.53
MOV2718,Movie 672,Drama,German,Netflix Originals,20:58.5,India,188.67,99,22.77,38.23,194.16,635,Yes,4.3,78,329416,141.88,52.28,Fox Studios,19.04
MOV4135,Movie 673,Comedy,Chinese,Paramount,20:58.5,India,166.21,176,11.72,27.93,218.06,616,Yes,9.7,76,276939,136.6,81.46,Warner Bros,58.15
MOV7348,Movie 674,Drama,Telugu,Universal,20:58.5,Japan,30.61,122,43.51,96.34,618.08,1352,No,6.7,79,461299,392.74,225.34,Netflix,3.84
MOV9541,Movie 675,Action,English,Universal,20:58.5,USA,273.44,154,7.7,20.81,139.8,2008,No,8.8,64,237312,99.34,40.46,Fox Studios,89.26
MOV7799,Movie 676,Drama,Chinese,Disney,20:58.5,USA,125.9,118,24.72,55.84,176.78,2939,No,5.3,42,126835,119.37,57.41,Fox Studios,24
MOV1194,Movie 677,Horror,English,Disney,20:58.5,USA,84.96,110,5.8,12.11,77.86,3107,No,7,37,269587,41.02,36.84,Paramount,19.64
MOV5559,Movie 678,Romance,Tamil,Paramount,20:58.5,China,224.74,86,6.98,18.93,41.19,2398,No,6,35,368718,22.39,18.8,Fox Studios,50.72
MOV8955,Movie 679,Adventure,Hindi,Paramount,20:58.5,France,21.17,80,27.7,62.51,480.62,2597,No,5.4,41,334514,273.84,206.78,Amazon Prime,4.01
MOV9674,Movie 680,Adventure,French,Universal,20:58.5,India,100.67,83,42.04,118.75,731.45,2274,No,8,89,5478,506.24,225.21,Sony Pictures,15.64
MOV4102,Movie 681,Animation,Japanese,Netflix Originals,20:58.5,Germany,277.81,125,28.6,77.71,401.7,3560,Yes,9.5,98,109963,301.77,99.93,Warner Bros,126.03
MOV3015,Movie 682,Action,German,Sony Pictures,20:58.5,India,160.41,119,48.32,144.23,1324.88,2029,Yes,4.9,57,41436,853.23,471.65,Paramount,78.14
MOV5592,Movie 683,Drama,Spanish,Disney,20:58.5,USA,162.7,160,46.62,75.94,727.85,1842,Yes,5.3,86,369730,493.06,234.79,Warner Bros,62.92
MOV3946,Movie 684,Adventure,Spanish,Netflix Originals,20:58.5,South Korea,262.17,140,47.2,127.38,410.77,1618,No,6.9,37,317526,226.71,184.06,Warner Bros,38.01
MOV9591,Movie 685,Horror,Hindi,Fox Studios,20:58.5,USA,204.93,112,34.42,63.59,329.42,3075,No,6.9,40,175423,244.46,84.96,Netflix,68.98
MOV8595,Movie 686,Drama,German,Disney,20:58.5,China,21.89,180,4.94,10.68,86.59,2134,No,8.1,89,61445,54.61,31.98,Paramount,3.48
MOV5444,Movie 687,Action,Korean,Fox Studios,20:58.5,France,98.31,127,48.36,124.23,1169.99,3163,No,9.4,24,235661,708.24,461.75,Netflix,40.39
MOV5844,Movie 688,Action,Korean,Disney,20:58.5,India,281.02,155,37.54,85.28,475.92,3087,Yes,4.8,73,46543,273.49,202.43,Warner Bros,48.89
MOV9192,Movie 689,Thriller,Spanish,Paramount,20:58.5,Germany,216.27,103,45.86,95.49,370.26,2777,Yes,4,72,91870,188.49,181.77,Paramount,95.31
MOV1509,Movie 690,Action,Chinese,Universal,20:58.5,South Korea,107.28,136,26.94,61.29,477.13,2019,No,8.9,72,490673,357.52,119.61,Amazon Prime,14.28
MOV7668,Movie 691,Comedy,Korean,Fox Studios,20:58.5,Germany,172.96,91,43.97,82.13,466.43,3774,Yes,8.2,29,57888,243.09,223.34,Amazon Prime,66.53
MOV6310,Movie 692,Thriller,English,Fox Studios,20:58.5,China,259.6,180,29.74,88.67,883.6,1258,No,8.3,45,219997,575.04,308.56,Paramount,81.96
MOV1850,Movie 693,Sci-Fi,Hindi,Paramount,20:58.5,USA,125.85,163,3.84,10.79,95.32,4351,No,5.8,80,498696,64.94,30.38,Sony Pictures,39.77
